Name,Description,Start Date,End Date,Multiple Dates or Times,Event Category,Age Range,Owner,Fulfillment Method,Fulfillment Type,Fulfillment Date,Enforce Quantity Limit,Maximum Tickets,Split Groups,Volunteer Event,Volunteers Assigned,Ticket Delivery Method,Ticket Instructions,Ticket Instruction Details,Display On Web,Display Delivery Method,Allow Date Selection,Allow Time Selection,Display Start Date,Display End Date,More Information Title,More Information Url,Web URL,Venue,Address Line 1,Address Line 2,Address Line 3,City,State or Province,Postal Code,County,Market,Metro Area,Country,Contact Name,Contact Email,Contact Phone,TFK Area,TFK Market,TFK Region,Total Requested,Total Distributed,Total Donated,Total Remaining
Boston Red Sox vs. Texas Rangers,--- MLB: xxx tickets available for the game. Catch the action and enjoy a home run of excitement!,2025-05-08 13:35:00,2025-05-08 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-08,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Atlanta Braves,--- MLB: xxx tickets available for the game. Catch all the action and excitement as the teams battle it out—this is a lineup you won't want to miss!,2025-05-16 19:10:00,2025-05-16 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-16,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Atlanta Braves,"--- MLB: xxx tickets available for the game. Enjoy a flavorful night at the Taco & Tequila Fest, where the nachos will crunch, and the spirits will soar!",2025-05-17 19:15:00,2025-05-17 22:15:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-16,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Atlanta Braves,"--- MLB: xxx tickets available for the game. Kids can run the bases after the game, so get ready to hit it out of the park!",2025-05-18 13:35:00,2025-05-18 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-16,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. New York Mets,"--- MLB: xxx tickets available for the game. Celebrate Jewish Heritage with a night of fun, culture, and home runs that’ll leave you kvelling!",2025-05-19 18:45:00,2025-05-19 21:45:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-19,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. New York Mets,--- MLB: xxx tickets available for the game. Experience the thrill of the ballpark as the teams battle it out for victory!,2025-05-20 18:45:00,2025-05-20 21:45:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-20,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. New York Mets,--- MLB: xxx tickets available for the game. Catch the action and enjoy a home run of excitement!,2025-05-21 18:45:00,2025-05-21 21:45:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-21,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Baltimore Orioles,"--- MLB: xxx tickets available for the game. Experience the excitement of live baseball, where every pitch could be a home run!",2025-05-22 18:45:00,2025-05-22 21:45:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-22,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Baltimore Orioles,"--- MLB: xxx tickets available for the game. Celebrate Haitian culture with vibrant music and dancing at the event, bringing a taste of the island to the ballpark!",2025-05-23 19:10:00,2025-05-23 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-23,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Baltimore Orioles,--- MLB: xxx tickets available for the game. Celebrate Harry Potter™ Day with a magical experience that’s sure to be a home run!,2025-05-24 16:10:00,2025-05-24 19:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-23,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Baltimore Orioles,--- MLB: xxx tickets available for the game. Score a home run with a Charm Hat complete with fun charms!,2025-05-25 13:35:00,2025-05-25 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-23,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Los Angeles Angels,--- MLB: xxx tickets available for the game. Immerse yourself in the flavors of Italy during a night filled with baseball and delicious bites!,2025-06-02 19:10:00,2025-06-02 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-02,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Los Angeles Angels,"--- MLB: xxx tickets available for the game. Celebrate diversity and inclusion at the Disability Pride Celebration, where every seat is a front-row experience in unity!",2025-06-03 19:10:00,2025-06-03 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-03,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Los Angeles Angels,--- MLB: xxx tickets available for the game. Don’t miss the chance to catch a thrilling matchup where every pitch counts!,2025-06-04 13:35:00,2025-06-04 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-04,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Tampa Bay Rays,--- MLB: xxx tickets available for the game. Celebrate Pride Night with colors and a home run of fun as the atmosphere shines brighter than the scoreboard!,2025-06-09 19:10:00,2025-06-09 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-09,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Tampa Bay Rays,"--- MLB: xxx tickets available for the game. Celebrate Greek culture with delicious food and special activities that will have you saying ""Opa!"" while enjoying the action on the field!",2025-06-10 19:10:00,2025-06-10 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-10,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Tampa Bay Rays,--- MLB: xxx tickets available for the game. Score a cool beach towel while you cheer on the team!,2025-06-11 19:10:00,2025-06-11 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-11,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. New York Yankees,--- MLB: xxx tickets available for the game. Enjoy the excitement of baseball as the teams face off under the evening sky!,2025-06-13 19:10:00,2025-06-13 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-13,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. New York Yankees,--- MLB: xxx tickets available for the game. Enjoy a VIP experience that will take you out to the ballgame in style!,2025-06-14 19:15:00,2025-06-14 22:15:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-13,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. New York Yankees,--- MLB: xxx tickets available for the game. Catch the action as the teams battle it out on the field—it's a grand slam of a day!,2025-06-15 13:35:00,2025-06-15 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-13,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Toronto Blue Jays,--- MLB: xxx tickets available for the game. Grab your seats and get ready for some home runs and good times!,2025-06-27 19:10:00,2025-06-27 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-27,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Toronto Blue Jays,--- MLB: xxx tickets available for the game. Get ready to hit a home run with an unforgettable day at the ballpark!,2025-06-28 16:10:00,2025-06-28 19:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-27,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Toronto Blue Jays,--- MLB: xxx tickets available for the game. Capture the moment on On-Field Photo Day and snap some great memories before the game takes off!,2025-06-29 13:35:00,2025-06-29 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-27,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Cincinnati Reds,"--- MLB: xxx tickets available for the game. Join the action during Superman™ Night, where the excitement is out of this world!",2025-06-30 19:10:00,2025-06-30 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-30,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Cincinnati Reds,--- MLB: xxx tickets available for the game. Experience the thrill of every pitch as the home team swings for the fences!,2025-07-01 19:10:00,2025-07-01 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-01,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Cincinnati Reds,--- MLB: xxx tickets available for the game. Score a stylish 1975 Replica Jersey while cheering on the home team!,2025-07-02 19:10:00,2025-07-02 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-02,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Colorado Rockies,--- MLB: xxx tickets available for the game. Experience the thrill of the diamond with a night full of unforgettable plays!,2025-07-07 19:10:00,2025-07-07 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-07,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Colorado Rockies,--- MLB: xxx tickets available for the game. Get ready to hit a home run with the India Celebration where the fun will be as vibrant as a cricket match!,2025-07-08 19:10:00,2025-07-08 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-08,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Colorado Rockies,--- MLB: xxx tickets available for the game. Celebrate Puerto Rican culture with vibrant music and delicious food at the event!,2025-07-09 19:10:00,2025-07-09 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-09,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Tampa Bay Rays,--- MLB: xxx tickets available for the game. Celebrate culture with great vibes and enjoy the evening with a home run of fun!,2025-07-10 19:10:00,2025-07-10 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-10,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Tampa Bay Rays,--- MLB: xxx tickets available for the game. Get ready to kick off an unforgettable night with the Dropkick Murphys – it's sure to be a toe-tappin' good time!,2025-07-11 19:10:00,2025-07-11 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-11,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Tampa Bay Rays,--- MLB: xxx tickets available for the game. Catch the action as the teams battle it out on the diamond!,2025-07-12 16:10:00,2025-07-12 19:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-11,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Tampa Bay Rays,--- MLB: xxx tickets available for the game. Kids can have a ball running the bases after the action on the field!,2025-07-13 13:35:00,2025-07-13 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-11,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Los Angeles Dodgers,--- MLB: xxx tickets available for the game. Catch the excitement as the teams battle it out on the field!,2025-07-25 19:10:00,2025-07-25 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-25,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Los Angeles Dodgers,--- MLB: xxx tickets available for the game. Score a VIP Package for an all-star experience that'll have you cheering from the front row!,2025-07-26 19:15:00,2025-07-26 22:15:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-25,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Los Angeles Dodgers,--- MLB: xxx tickets available for the game. Catch all the action and enjoy a home run experience!,2025-07-27 13:35:00,2025-07-27 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-25,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Houston Astros,--- MLB: xxx tickets available for the game. Get ready to hit a home run with an evening of exciting baseball action!,2025-08-01 19:10:00,2025-08-01 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-01,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Houston Astros,--- MLB: xxx tickets available for the game. Catch a grand slam experience with VIP Packages that will make you feel like a superstar!,2025-08-02 16:10:00,2025-08-02 19:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-01,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Houston Astros,--- MLB: xxx tickets available for the game. Kids can hit a home run with the Kids Run the Bases event after the game!,2025-08-03 11:35:00,2025-08-03 14:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-01,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Kansas City Royals,--- MLB: xxx tickets available for the game. Enjoy a vibrant Dominican Republic Celebration with festive vibes and a home run of fun!,2025-08-04 19:10:00,2025-08-04 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-04,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Kansas City Royals,--- MLB: xxx tickets available for the game. Experience the thrill of the game live and enjoy an evening of home runs and great plays!,2025-08-05 19:10:00,2025-08-05 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-05,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Kansas City Royals,--- MLB: xxx tickets available for the game. Don’t miss the chance to catch some home runs and unforgettable moments on the diamond!,2025-08-06 19:10:00,2025-08-06 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-06,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Miami Marlins,--- MLB: xxx tickets available for the game. Experience the thrill of the game live and catch all the action unfolding on the field!,2025-08-15 19:10:00,2025-08-15 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-15,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Miami Marlins,--- MLB: xxx tickets available for the game. Get ready to swing into action and grab a free sling bag while supplies last!,2025-08-16 16:10:00,2025-08-16 19:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-15,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Miami Marlins,--- MLB: xxx tickets available for the game. Capture the moment at On-Field Photo Day and hit a home run with amazing memories!,2025-08-17 13:35:00,2025-08-17 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-15,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Baltimore Orioles,--- MLB: xxx tickets available for the game. Catch the excitement as the teams battle it out for home turf supremacy!,2025-08-18 19:10:00,2025-08-18 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-18,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Baltimore Orioles,--- MLB: xxx tickets available for the game. Don't strike out on the chance to see the excitement unfold at the ballpark!,2025-08-19 19:10:00,2025-08-19 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-19,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Pittsburgh Pirates,--- MLB: xxx tickets available for the game. Experience the thrill of the game as players hit it out of the park!,2025-08-29 19:10:00,2025-08-29 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-29,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Pittsburgh Pirates,--- MLB: xxx tickets available for the game. Catch the excitement as the teams battle it out on the diamond!,2025-08-30 16:10:00,2025-08-30 19:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-29,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Pittsburgh Pirates,--- MLB: xxx tickets available for the game. Don’t miss the chance for kids to hit a home run by running the bases after the event!,2025-08-31 13:35:00,2025-08-31 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-29,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Cleveland Guardians,--- MLB: xxx tickets available for the game. Catch all the action as the teams battle it out on the field!,2025-09-01 13:35:00,2025-09-01 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-01,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Cleveland Guardians,--- MLB: xxx tickets available for the game. Grab the tickets and let's hit a home run of excitement!,2025-09-02 18:45:00,2025-09-02 21:45:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-02,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Cleveland Guardians,--- MLB: xxx tickets available for the game. Join the fun this Fourth Wing Night and enjoy a blast off the field!,2025-09-03 18:45:00,2025-09-03 21:45:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-03,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. New York Yankees,--- MLB: xxx tickets available for the game. Don't miss the chance to hit a home run at this exciting event!,2025-09-12 19:10:00,2025-09-12 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-12,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. New York Yankees,--- MLB: xxx tickets available for the game. Score big with a VIP package for a home run experience!,2025-09-13 16:10:00,2025-09-13 19:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-12,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. New York Yankees,--- MLB: xxx tickets available for the game. Get ready for a home run of an experience!,2025-09-14 13:35:00,2025-09-14 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-12,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Athletics,--- MLB: xxx tickets available for the game. Step up to the plate and catch the excitement of the game!,2025-09-16 18:45:00,2025-09-16 21:45:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-16,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Athletics,--- MLB: xxx tickets available for the game. Catch the excitement and cheer for your team as they hit it out of the park!,2025-09-17 18:45:00,2025-09-17 21:45:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-17,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Athletics,--- MLB: xxx tickets available for the game. Experience the excitement of the ballpark as the teams battle it out for the win!,2025-09-18 13:35:00,2025-09-18 16:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-18,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Detroit Tigers,"--- MLB: xxx tickets available for the game. Celebrate with a home run of flavors at the Japanese Celebration, where every bite hits a delicious note!",2025-09-26 19:10:00,2025-09-26 22:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-26,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Detroit Tigers,"--- MLB: xxx tickets available for the game. Celebrate Hispanic Heritage with vibrant performances and cultural flair, making this event a home run of fun!",2025-09-27 16:10:00,2025-09-27 19:10:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-26,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Boston Red Sox vs. Detroit Tigers,--- MLB: xxx tickets available for the game. Get ready to catch all the action as the teams battle it out on the field!,2025-09-28 15:05:00,2025-09-28 18:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-26,,,,Fenway Park,,,,,,,,,,,,,,,,,,,,
Chicago Cubs vs. Los Angeles Dodgers,--- MLB: xxx tickets available for the game. Get ready to catch some excitement on the field!,,,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,,,,,Wrigley Field,,,,,,,,,,,,,,,,,,,,
Chicago Cubs vs. Los Angeles Dodgers,--- MLB: xxx tickets available for the game. Step up to the plate and catch the action live in the stands!,,,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,,,,,Wrigley Field,,,,,,,,,,,,,,,,,,,,
